Molecule ChEMBL ID,Molecule Name,Smiles
CHEMBL532570,,COc1ccc2ncc(C#N)c(CCN3CCC(NCc4ccc5c(c4)OCCO5)CC3)c2c1.Cl
CHEMBL588636,,CC(CO)(CO)NCc1cc2ccc3ccsc3c2c2ccccc12.CS(=O)(=O)O
CHEMBL548750,,Cl.c1ccc(-c2cc(NCCCCCCCCNc3cc(-c4ccccc4)nc4ccccc34)c3ccccc3n2)cc1
CHEMBL547552,,O=C(NCCCCN1CCN(c2ccc3c(c2)CCC3)CC1)c1ccc(NC(=O)c2ccc(Cl)cc2)cc1
CHEMBL528043,,COC(=O)c1ccc(-c2ccc(-c3cccnc3)cc2C)cc1
CHEMBL533429,,COc1ccc2nccc([C@@H](O)CN3CCC(NCc4cc5cc(C)ccc5s4)CC3)c2c1.O=C(O)C(=O)O
CHEMBL529055,,CCCNc1nc(Nc2ccccc2C)nc2ccccc12
CHEMBL536166,,Br.CCCCCCCn1c2c(c(=N)c3c1CCC3)CCCC2
CHEMBL528336,,CN1CCCC(CN2CCN(Cc3ccc(-c4ccc(-c5nc6ccccc6[nH]5)s4)cc3)CC2)C1.O=C(O)C(F)(F)F
CHEMBL532650,,O=C(NCCc1cccc(Cl)c1Cl)c1cnc(N2CCN(c3ccncc3)CC2)c(Cl)c1.O=C(O)C(F)(F)F
CHEMBL563348,,C[C@H](Oc1ccnc2ccccc12)c1cn(-c2ccc(Cl)c(Cl)c2)nn1
CHEMBL1325877,,COc1ccc(C(=O)c2no[n+]([O-])c2C(=O)c2ccc(OC)cc2)cc1
CHEMBL530291,,Br.CCCCCCn1c2c(c(=N)c3c1CCC3)CCC2
CHEMBL531534,,Cc1ccc(Nc2nc(-c3ccccn3)cs2)nc1
CHEMBL530139,,COc1ccc(CCNCCCCCCNCCc2ccc(-c3ccccc3)cc2)cc1OC.Cl
CHEMBL547470,DIHYDROEMETINE,CCC1=C(CC2NCCc3cc(OC)c(OC)cc32)CC2c3cc(OC)c(OC)cc3CCN2C1
CHEMBL528794,,O=C(O)C(F)(F)F.O=S(=O)(NCCN1CCCC1)c1cccc(-c2ccccc2CNC2Cc3ccccc3C2)c1
CHEMBL527924,,CN1CCCN(Cc2cccc(-c3ccc(NC(=O)c4cccc(Cl)c4)cc3)c2)CC1.O=C(O)C(F)(F)F
CHEMBL526234,,CCCN(CC1CC1)c1ncc(-c2cccc(CNCCC3CCCN3C)c2)cn1
CHEMBL547184,,Br.N=C1N=C(N)NC2(CCCCC2)N1OCCCOc1cccc2ccccc12
CHEMBL3109005,,Cn1c(N)nc2cc(-c3nn(C(C)(C)C)c(N)c3C(N)=O)ccc21
CHEMBL3109003,,Cn1ncc2cc(-c3nn(C(C)(C)C)c(N)c3C(N)=O)ccc21
CHEMBL4078503,,CN(C)Nc1cccc(C(=O)NO)c1
CHEMBL4093312,,Cc1noc(-c2ccc(-c3cc(C#N)cc(C4(C(C)C)C(C#N)=C(N)Oc5n[nH]c(C)c54)c3)s2)n1
CHEMBL4064002,,Cc1[nH]nc2c1C(c1cc(C#N)cc(-c3ccc(S(=O)(=O)N(C)C)s3)c1)(C(C)C)C(C#N)=C(N)O2
CHEMBL3108855,,Cc1cc(NS(=O)(=O)c2ccc(NC(=O)C(C)(C)c3ccc(Cl)c(Cl)c3)cc2)no1
CHEMBL3108843,,Cc1cc(NS(=O)(=O)c2ccc(NC(=O)Cc3cccc(Cl)c3)cc2)no1
CHEMBL3264800,,CCCN(CCC)C(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC(C)(C)c2cccc(O)c2)cc(N2CCCCC2)c1
CHEMBL3264803,,CCCN(CCC)C(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC(C)(C)c2cccnc2)cc(N2CCCCC2)c1
CHEMBL3264805,,CCCN(CCC)C(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC(C)(C)c2cncc(OC)c2)cc(N2CCCCC2)c1
CHEMBL3444160,,COc1cccc(C(=O)NCC(O)c2cccs2)c1
CHEMBL3494589,,Cc1ncc2c(n1)CN(Cc1nnc(-c3occc3C)o1)CC2
CHEMBL3496573,,CCCn1nc2c(cc1=O)CN(CCCS(N)(=O)=O)CC2
CHEMBL3497559,,CCN1c2ccc(-c3cncn3CCCn3ccnc3C)cc2CC1C.Cl
CHEMBL3446957,,O=C(O)c1ccccc1-c1ccc(CN2CC(c3ccncn3)C2)o1
CHEMBL3481708,,CNC1CCN(C2CCN(c3ccc(-c4ccco4)cc3)CC2)CC1
CHEMBL313680,,CCc1nc(N)nc(N)c1-c1ccc(Cl)c(/N=N/N(CCOC(C)=O)Cc2ccc3ccccc3c2)c1
CHEMBL276829,,CN(C)Cc1ccc(Nc2ccc(NC(=O)CCCCCC(=O)Nc3cccc(Sc4ccc(Br)cc4NC(=O)CCN4CCN(C)CC4)c3)c3c2C(=O)c2ccccc2C3=O)cc1
CHEMBL189355,,COc1cc(C(=O)c2c(N)sc3ccccc23)cc(OC)c1OC
CHEMBL323359,,CCc1nc(N)nc(N)c1-c1ccc(NCc2ccc(C(N)=O)cc2)c([N+](=O)[O-])c1
CHEMBL197132,,Cc1cccc(Cc2ccc[n+](CC(O)(P(=O)(O)O)P(=O)(O)O)c2)c1
CHEMBL550751,,Nc1ccccc1-c1nnc(C(=O)Nc2cc(-c3ccccc3)[nH]n2)o1
CHEMBL550633,,Nc1ccccc1-c1nnc(C(=O)N[C@@H]2c3ccccc3C[C@@H]2O)o1
CHEMBL3431171,,COc1ccc(C(=O)Nc2c(C)nn(COc3cccc(C(F)(F)F)c3)c2C)cc1
CHEMBL3431174,,COc1ccc(-c2cnc(C)o2)cc1S(=O)(=O)Nc1ccc(C)cc1C
CHEMBL3431175,,c1ccc(CCNCc2cncc3nc(-c4cnccn4)n(C4CCCCC4)c23)cc1
CHEMBL3431189,,CC(C)n1c(-c2nonc2N)nc2cccc(OCCN3CCCC3)c21
CHEMBL3431195,,NC(=O)c1cc(F)ccc1Nc1nc(N[C@H]2CC[C@H](O)CC2)ncc1Br
CHEMBL3431218,,O=C(O)C(F)(F)F.O=c1oc2ccccc2n1C1CCN(Cc2ccccc2-c2cccnc2)CC1
CHEMBL3431227,,NC(=O)c1cc(NC(=O)c2ccccc2COc2ccccc2)ccc1Cl
CHEMBL1452731,,O=C(NCc1cccs1)C1CCN(S(=O)(=O)c2cccs2)CC1
CHEMBL1374570,,COc1cc(NS(=O)(=O)c2ccc(NC(=S)NC(=O)c3cccs3)cc2)nc(OC)n1
CHEMBL3431293,,COc1ccc(CN2CCCCC2c2nc(-c3cccnc3)no2)cc1
CHEMBL3431310,,CC(C)(C)c1ccc(NC2(C(N)=O)CCN(Cc3ccccc3)CC2)cc1
CHEMBL3431345,,O=C(Nc1nc(-c2ccc(F)cc2)cs1)c1ccc([N+](=O)[O-])s1
CHEMBL3431359,,Cc1ccc(S(=O)(=O)Cn2nnnc2C(c2cccnc2)N2CCN(c3ccccc3)CC2)cc1
CHEMBL3431372,,O=[N+]([O-])c1cccc(Nc2cncc(-c3ccccc3CO)c2)c1
CHEMBL3431384,,COCCn1c(-c2ccccc2)cnc1NCc1ccccc1OC.O=C(O)C(=O)O
CHEMBL1525897,,O=C1Nc2ccccc2/C1=C1/SC(=S)N(NC(=O)c2ccccc2)C1=O
CHEMBL2005484,,O=C(O)COc1ccccc1/C=N/Nc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2)cc1[N+](=O)[O-]
CHEMBL1408577,,Cc1ccc(C(=O)c2coc3cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c23)cc1
CHEMBL1328829,,Cc1c(N2C(=O)C(O)=C(C(=O)c3ccc(Cl)cc3)C2c2ccccc2)c(=O)n(-c2ccccc2)n1C
CHEMBL196818,,O=C(O)c1ccc(Oc2ccc(Cl)cc2O)c(Cl)c1
CHEMBL345958,,O=[N+]([O-])c1ccc(CN(CCCN2CCN(CCCNc3ccnc4cc(Cl)ccc34)CC2)Cc2ccc([N+](=O)[O-])cc2)cc1
CHEMBL533883,,CCCOc1cc2c(cc1OCCC)C(C=Cc1ccc(Cl)cc1Cl)=NC(C)C2.Cl
CHEMBL535680,,CC(C)N1CCN(CCCNc2c3ccccc3nc3ccccc23)CC1.Cl
CHEMBL533808,,CC(C)COc1ccc2ccccc2c1CNCCCCCCNCc1c(OCC(C)C)ccc2ccccc12.CS(=O)(=O)O
CHEMBL587420,,O=C(NC1CCN(CCN2CCC(c3c[nH]c4ccccc34)CC2)CC1)c1ccc(-c2ccc(C(F)(F)F)cc2)cc1
CHEMBL547607,,COc1cc2nc(-c3ccc(Br)cc3)cc(N)c2cc1OC
CHEMBL580580,,Cc1cccc(Nc2nc(N)c3ccccc3n2)c1.Cl
CHEMBL4227031,,CN1CCN(Cc2ccc(-c3cncc(C(=O)N[C@@H](Cc4cccnc4)C(=O)NC4(C#N)CC4)c3)cc2)CC1
CHEMBL522222,,CN(Cc1cccnc1)c1ccc2ncc(-c3ccc(C#N)cc3)n2n1
CHEMBL93465,,COc1cccc(C2CC3=Nc4ccc(F)cc4SC3=C(O)C2)c1
CHEMBL91856,,O=S1(=O)C2=C(O)CC(c3ccc(Cl)cc3)CC2=Nc2ccc(Cl)cc21
CHEMBL357111,,O=C(NCCCN1CCN(CCCNc2ccnc3cc(Cl)ccc23)CC1)c1ccc([N+](=O)[O-])cc1
CHEMBL430872,,CC(Cc1coc2nc(N)nc(N)c12)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1
CHEMBL153039,,CC1=C(NCCCNCCCN)C(=O)c2ccccc2C1=O
CHEMBL105769,,C[N+](C)(CCCN1c2ccccc2Sc2ccc(Cl)cc21)Cc1ccc(Cl)cc1
CHEMBL1235136,,O=C(NO)[C@@H](O)[C@H](O)[C@H](O)COP(=O)(O)O
CHEMBL1784564,,C#Cc1ccc(Nc2cc(C)nc3ncnn23)cc1
CHEMBL1784578,,Cc1cc(Nc2ccc3c(c2)CCCC3)n2ncnc2n1
CHEMBL1784589,,Cc1cc(NC2Cc3ccccc3C2)n2ncnc2n1
CHEMBL1784717,,Cc1ccc(Nc2c3c(nc4ncnn24)CCC3)cc1F
CHEMBL1941015,,COc1ccc(OC)c(C(=O)Cn2c(-c3ccccn3)nc3ccccc32)c1
CHEMBL152862,,O=C(NCCCN1CCN(CCCNc2ccnc3cc(Cl)ccc23)CC1)C1CC1
CHEMBL526243,,N#Cc1ccc(Cn2ccc3c4c(N)nc(N)nc4ccc32)cc1
CHEMBL529225,,CCCCNc1nc(NCCCC)c2c(C)c(Cc3ccccc3)c(NCCCC)nc2n1.Cl
CHEMBL526987,,CC(NCCc1cccc(Cl)c1)C(O)c1ccc(OCCCCCCOc2ccc(C(O)C(C)NCCc3cccc(Cl)c3)cc2)cc1
CHEMBL535498,,CC(C)CNCc1cccc(-c2ccc(CN(CCCN3CCN(C)CC3)C(=O)CCC3CCCC3)cc2)c1.O=C(O)C(F)(F)F
CHEMBL586632,,CC(C)CNCc1cccc(-c2ccc(CN(C(=O)NCCc3ccccc3)C3CCN(Cc4ccccc4)CC3)cc2)c1.O=C(O)C(F)(F)F
CHEMBL531744,,CC(C)CNCc1ccc(-c2ccc(CN(C(=O)NCCc3ccccc3)C3CCN(Cc4ccccc4)CC3)cc2)cc1.O=C(O)C(F)(F)F
CHEMBL586723,,COc1ccc2nccc([C@@H](O)CN3CCC(NCC(=O)Nc4cc(F)cc(F)c4)CC3)c2n1.O=C(O)C(=O)O
CHEMBL548406,,CCCCCCNC(=O)C1Cc2c([nH]c3ccc(Br)cc23)C2(CCN(Cc3ccccc3)CC2)N1
CHEMBL1237253,,Cc1ccc2nc(C)cc(N/N=C/c3ccc([N+](=O)[O-])cc3)c2c1
CHEMBL329629,,CC1(C)CC2=Nc3ccc(Cl)cc3S(=O)(=O)C2=C(O)C1
CHEMBL213224,,NC(=S)N/N=C1\CCS(=O)(=O)c2c(Br)cc(Br)cc21
CHEMBL213827,,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](/C=C1\CCCN(c2ccccc2)S1(=O)=O)Cc1ccccc1
CHEMBL220732,,CCCCCc1ccc(C(=O)N(CCN2CCOCC2)Cc2ccc(-c3ccc4c(c3)OCO4)cc2)cc1
CHEMBL223290,,CCCCCc1ccc(C(=O)N(CCN2CCCCC2)Cc2ccc(-c3ccc4c(c3)OCO4)cc2)cc1
CHEMBL222895,,CCCCCc1ccc(C(=O)N(CCN(C(C)C)C(C)C)Cc2ccc(-c3ccc4c(c3)OCO4)cc2)cc1
CHEMBL69363,,CCOc1ccc(OCC)c(NCc2c[nH]c3nc(N)nc(N)c23)c1
CHEMBL375649,,CC(=O)NCc1ccn2c(-c3ccnc([C@@H](C)c4ccccc4)n3)c(-c3ccc(F)cc3)nc2c1
CHEMBL1462510,,Nc1ccc(C(=O)OCc2nc3cc4ccccc4cc3[nH]2)cc1
CHEMBL1333422,,Nc1ccc(C(=O)OCCCc2nc3cc4ccccc4cc3[nH]2)cc1
CHEMBL2408380,,CCOC(=O)c1cn([C@@H]2O[C@H](COC(=O)c3ccccc3)[C@@H](OC(=O)c3ccccc3)[C@H]2OC(=O)c2ccccc2)c2ccc(Cl)cc2c1=O
CHEMBL4468228,,N#Cc1ccc(COc2ccc3nc(N)sc3c2)cc1
CHEMBL4579215,,COC(=O)c1ccc(CNC(=O)c2ccc3nc(N)sc3c2)cc1
CHEMBL3815015,,COc1ccc2nc3c(c(NCCCCCCCCCNc4c5c(nc6ccc(OC)cc46)CCCC5)c2c1)CCCC3
CHEMBL1836576,,CC1=Nc2ccc(-c3ccncc3)cc2C(c2ccccc2)N1CCN1CCCCC1
CHEMBL1836577,,CC1=Nc2ccc(-c3ccsc3)cc2C(c2ccccc2)N1CCN1CCCCC1
CHEMBL4066988,,CC[C@H](C)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1CCCN1C(C)=O)[C@@H](C)CC)C(C)C)C(N)=O
CHEMBL1519531,,Cc1nc2ccccn2c1-c1ccnn1S(=O)(=O)c1ccc(F)cc1
CHEMBL1390450,,CC(C)(C)c1ccc(C(=O)Nc2sc3c(c2C(=O)O)CCC3)cc1
CHEMBL1364723,,CC1=C(C)C[S+]([O-])N(S(=O)(=O)c2ccc(Cl)cc2)C1
CHEMBL1731090,,COc1cccc(C=Nc2cc(C(C)C)c(O)cc2C)c1O
CHEMBL3190856,,COc1cc(/N=C/c2c(CO)cnc(C)c2O)cc(OC)c1OC
CHEMBL1380684,,CN1CCc2cccc3c2[C@@H]1Cc1ccc(O)c(O)c1-3.Cl
CHEMBL1331149,,O=S(=O)(Nc1ccc(Cl)cc1)c1ccc(N2CCOCC2)c(NC(=S)NCCN2CCOCC2)c1
CHEMBL1502284,,CN1/C(=C\C(=O)c2cccs2)Sc2ccccc21
CHEMBL1380978,,O=C(Nc1ccc(N2CCOCC2)c(Cl)c1)c1ccc(Cl)cc1
CHEMBL1548574,,O=C(CCl)NCCN1C(=O)S/C(=C\c2cccnc2)C1=O
CHEMBL1725906,,COc1ccc(NC(=O)Cn2sc3ccccc3c2=O)cc1
CHEMBL1468193,,CCOC(=O)c1ccc(-n2c(N)c(C(=O)NCC3CCCO3)sc2=S)cc1
CHEMBL1994371,,CCN1C(=O)/C(=C\c2ccc(-c3ccc([N+](=O)[O-])cc3OC)o2)S/C1=N\c1cccc(C(=O)O)c1
CHEMBL1416373,,Cc1cc(OCc2nn[nH]n2)c2c3c(c(=O)oc2c1)CCCC3
CHEMBL1426472,,O=C(O)c1ccc(NC(S)=NC(NC(=O)c2ccco2)C(Cl)(Cl)Cl)cc1
CHEMBL1469202,,CN(C)C=O.Cc1ccc(-c2cc(-c3nnc(S)o3)c3ccccc3n2)cc1
CHEMBL3198925,,COc1cc(/C=N/NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)OCC(C)C)cc([N+](=O)[O-])c1O
CHEMBL1470199,,N#Cc1c(O)nc(SCC(=O)c2cccs2)nc1-c1cccs1
CHEMBL1509676,,COC(=O)c1ccc(N2NC(=O)/C(=C/c3ccc(-c4ccc(Cl)c(C(=O)O)c4)o3)C2=O)cc1
CHEMBL1588106,,N=C1/C(=C\c2coc3ccccc3c2=O)C(=O)N=C2SC(c3ccncc3)=NN12
CHEMBL1352641,,CC(=O)Nc1cccc(NC(=O)C2CCCN2C(=O)Nc2cccc(C)c2)c1
CHEMBL1432377,,Cc1c(CCC(=O)O)c(=O)oc2cc3occ(-c4ccccc4)c3cc12
CHEMBL528350,,CS(=O)(=O)O.CSc1ccc2ccccc2c1CCNCCCCNCCc1c(SC)ccc2ccccc12
CHEMBL580539,,CCOCn1c(-c2ccccc2)cc2c3c(N)nc(N)nc3ccc21
CHEMBL525879,,COc1ccc(CNCCCCCCNCc2ccc(OC)c3ccccc23)c2ccccc12.Cl
CHEMBL530720,,COc1ccc2cc(-c3nc(-c4c(Cl)cccc4Cl)[nH]c3-c3ccnc(NCCC4CCCN4C)c3)ccc2c1.O=C(O)C(F)(F)F
CHEMBL546472,,COc1ccc2nccc([C@@H](O)CN3CCC(NC(=O)c4ccc(C5(C(F)(F)F)N=N5)cc4)CC3)c2c1
CHEMBL579809,,Nc1c2c(nc3ccc(Oc4ccc(Br)cc4Br)cc13)CCCC2
CHEMBL548469,,Cl.Cn1c(=O)n(C)c2cc(CNCCNc3ccnc4cc(Cl)ccc34)ccc21
CHEMBL580812,,Cc1cc(N2CCCC2)nc(Nc2ccc(NC(=O)Cc3ccccc3)cc2)n1
CHEMBL598279,,COc1ccc(Nc2nc(NCc3ccccc3)c3ccccc3n2)cc1
CHEMBL4216944,,C/C(=C\CO)CC/C=C(\C)CC/C=C(\C)COc1cc(C)c(C(=O)O)c(O)c1
CHEMBL4210869,,C/C(=C\CO)CC/C=C(\C)COc1ccc(C(=O)O)c(F)c1
CHEMBL1836562,,CC1=Nc2ccc(Cl)cc2C(c2ccccc2)N1CCNC(=O)CN(C)C
CHEMBL1457717,,COc1cc(/C=C/C(=O)O)cc(S(=O)(=O)NCc2ccc3c(c2)OCO3)c1OC
CHEMBL1389570,,O=C(NN1C(=O)c2ccccc2NC1c1ccco1)c1ccccc1
CHEMBL1569472,,Cc1oc2cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c2c1C(=O)c1ccc(Br)cc1
CHEMBL1366367,,COc1cc(/C=C2\SC(=S)NC2=O)ccc1OS(=O)(=O)c1ccccc1
CHEMBL1558141,,CC(CCc1ccccc1)NC(=O)C(Cc1ccccc1)NS(=O)(=O)c1cccs1
CHEMBL1423059,,C#CCCOC(=O)N1C2=NC(C(=O)OC)=C(C(=O)OC)[C@@H]3N(CC=C)c4ccccc4[C@]23C[C@H]1C(=O)OC
CHEMBL1979495,,CC(=O)Nc1ccc(S(=O)(=O)Oc2cccc(/C=N/NC3=NC(=O)C(CC(=O)O)S3)c2)cc1
CHEMBL1374733,,COc1cc(OC)c(NC(=O)c2ccc3c(SCC(=O)O)c4c(nc3c2)CCCC4)cc1Cl
CHEMBL1462441,,COc1ccc(OC)c(NC(=O)C2C3C=CC(C3)C2C(=O)NCc2cccnc2)c1
CHEMBL1374857,,COC(=O)CN1C(=O)C2(C(C#N)=C(N)Oc3[nH]nc(-c4cccs4)c32)c2ccccc21
CHEMBL1502079,,NS(=O)(=O)c1ccc(CCNC(=O)Cc2ccc(S(=O)(=O)N3CCCC3)s2)cc1
CHEMBL1605454,,CC(=O)Nc1ccc2[nH]c(-c3ccccn3)nc2c1
CHEMBL3326338,,CC[C@H](C)[C@H](NC(C)=O)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)NC(C(=O)C(=O)NCCC(=O)O)C(C)C)[C@@H](C)O
CHEMBL3358134,,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C)C(=O)N[C@@H](C)/C=C/C(=O)N[C@@H](C)C(=O)NCc1ccccc1.O=C(O)C(F)(F)F
CHEMBL506834,,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)Cc3ccc(-c4cn(CCCCCCC(=O)NO)nn4)cc3)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O
CHEMBL3431312,,COc1ccc(CNc2cc(C3CC3)nc(-c3nccn3C)n2)cc1.O=C(O)C(F)(F)F
CHEMBL3431368,,COc1ccc(S(=O)(=O)NCc2ccc(-c3ccc(CN(C)CCO)cc3)cc2)cc1.O=C(O)C(F)(F)F
CHEMBL3431247,,Cc1cc2nc(CN(C)Cc3ncccc3C)[nH]c2cc1C
CHEMBL3431148,,O=C(CSc1ccc(F)cc1)N[C@@H](Cc1c[nH]cn1)C(=O)NCCc1ccccc1.O=C(O)C(F)(F)F
CHEMBL3430958,,CCN(CC)c1ncc(C(=O)c2ccc([N+](=O)[O-])o2)s1
CHEMBL3431056,,O=C(Cc1ccc(F)cc1)N(Cc1cccnc1)C1CCN(CCc2cccs2)CC1
CHEMBL3431070,,CN(C)S(=O)(=O)c1cccc(CSc2nnc(-c3ccc4c(c3)OCO4)o2)c1
CHEMBL3430934,,CC(C)(C)Nc1nc(Nc2ccc3c(c2)CS(=O)(=O)C3)nc2[nH]ccc12
CHEMBL4286880,,CN1CCC(c2nc(-c3cccc(S(C)(=O)=O)c3)c(-c3ccnc(Nc4ccc(N5CCNCC5)cc4)n3)s2)CC1
CHEMBL4295199,,CN1CCC(c2nc(-c3cccc(S(C)(=O)=O)c3)c(-c3ccnc(NC4CC4)n3)s2)CC1
CHEMBL2171240,,CCOC(=O)c1oc2cccc(OC3CCNCC3)c2c1C
CHEMBL1836379,,CC1=Nc2ccc(Cl)cc2C(c2ccccc2)N1CCN(C)C
CHEMBL126615,,N#C/C(C(N)=O)=C1\C(=O)Nc2ccccc21
CHEMBL1336863,,CC1=Nc2ccc(Br)cc2C(c2ccccc2)N1CC(=O)O
CHEMBL208434,,CN(C)Cc1cc(-c2ccncc2)c(-c2ccc(F)cc2)[nH]1
CHEMBL378371,,C[C@H](O)CN1CCCC1c1cc(-c2ccncc2)c(-c2ccc(F)cc2)[nH]1
CHEMBL4750040,,CC1=C(C(=O)Nc2ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc2)C(c2ccc(C)cc2)NC(=O)N1
CHEMBL430821,,Nc1nc(N)c2nc(CN3c4ccccc4C=Cc4cc(OCCCC(=O)O)ccc43)cnc2n1
CHEMBL190592,,CC1=C(CCCCC(=O)NCCC#N)C(=O)c2ccccc2C1=O
CHEMBL198831,,O=C(Nc1ccc(Oc2ccc(Cl)cc2O)c(Cl)c1)N1CCOCC1
CHEMBL372323,,O=C(NCc1ccccc1)c1ccc(Oc2ccc(Cl)cc2O)c(Cl)c1
CHEMBL383166,,Nc1ccc(Oc2ccc(Cl)cc2O)c(Cl)c1
CHEMBL255038,,CCCCn1cnc2c(NCc3ccc(Cl)c(Cl)c3)nc(C#N)nc21
CHEMBL1790593,,CC[C@@H](C)[C@@H]1NC(=O)[C@@H](Cc2ccc(OC)cc2)NC(=O)[C@H](CCCCCCC(=O)NO)NC(=O)[C@H]2CCCCN2C1=O
CHEMBL3109443,,CC(=O)Oc1cc(OC(C)=O)c2c(c1)O[C@@H](c1ccc(O)c(O)c1)[C@H](OC(C)=O)C2=O
CHEMBL4088892,,Cc1[nH]nc2c1[C@](c1cc(F)cc(N3CCC(CC(=O)O)CC3)c1)(C(C)C)C(C#N)=C(N)O2
CHEMBL3233093,,O=C(COc1ccc2ccccc2c1CO)NCCc1nc2ccccc2[nH]1
CHEMBL441298,,COc1cc(CCc2cccc3nc(N)nc(N)c23)cc(OC)c1OC
CHEMBL371088,,CCCC(=O)Nc1cc(Cl)ccc1Sc1ccccc1
CHEMBL224025,,O=C(NCCNc1ccnc2cc(Cl)ccc12)N/N=C/c1ccc(O)c(CN2CCN(c3ccnc4cc(Cl)ccc34)CC2)c1O
CHEMBL1079068,,O=C(N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1)c1cc(-c2ccccn2)no1
CHEMBL1836369,,CC1=Nc2ccc(Cl)cc2C(c2ccccc2)N1Cc1cccc(Cl)c1
CHEMBL1836377,,CC1=Nc2ccc(Cl)cc2C(c2ccccc2)N1CCN1CCOCC1
CHEMBL1836384,,CC(=O)NCCN1C(C)=Nc2ccc(Cl)cc2C1c1ccccc1
CHEMBL1836558,,CC1=Nc2ccc(Cl)cc2C(c2ccccc2)N1CCNC(=O)c1ccccc1
CHEMBL1738740,,Nc1nc2sc3cccc(CNc4ccc5c(c4)CN([C@@H](CCC(=O)O)C(=O)O)C5=O)c3c2c(=O)[nH]1
CHEMBL1707875,,C=C(C)c1ccc(C(=O)Nc2cc(Cl)ccc2C(=O)O)cc1
CHEMBL1708578,,O=C(Cn1sc2ccccc2c1=O)Nc1ccccc1F
CHEMBL1718987,,CCc1ccc(C(=O)Nc2cc(Br)ccc2C(=O)O)cc1
CHEMBL1497026,,COC(=O)c1cccc(NC(=O)Cn2cnc3ccccc3c2=O)c1
CHEMBL1587117,,CCOc1ccc(OCc2cccc(C(=O)O)c2)cc1
CHEMBL3145306,,CCc1nnc(NS(=O)(=O)c2ccc(/N=C/c3c(C)[nH]n(-c4cccc(Cl)c4)c3=O)cc2)s1
CHEMBL1504286,,Cc1cc(C)c2c(=O)n(CC(=O)Nc3cccc(Cl)c3C)sc2n1
CHEMBL1336825,,Cc1c(C(=O)N(Cc2ccccc2Cl)C2CCS(=O)(=O)C2)oc2ccccc12
CHEMBL1727678,,COc1cc(N(C)C)ccc1C=c1c2ccccc2n2c1cc(-c1ccccc1)[n+]2C.O=S(=O)([O-])C(F)(F)F
CHEMBL1389498,,CCNc1nc(NC(C)C)nc(NS(=O)(=O)c2ccc(Cl)cc2)n1
CHEMBL1710662,,CC(C)(C)c1ccc(C(=O)Nc2cc(Br)ccc2C(=O)O)cc1
CHEMBL566067,,CCCCNc1nc(C#N)nc(Nc2ccccc2)n1
CHEMBL567785,,N#Cc1nc(Nc2cccc(Cl)c2)nc(NC2CCCC2)n1
CHEMBL3108999,,CCCOc1ccc2cc(-c3nn(C(C)(C)C)c(N)c3C(N)=O)ccc2c1
CHEMBL3108994,,CN1CCC(Cn2nc(-c3ccc4ccccc4c3)c(C(N)=O)c2N)CC1
CHEMBL418214,,Nc1nc(N)c2c3c(oc2n1)CN(Cc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)CC3
CHEMBL56028,,CCCCc1ccc(NC(P(=O)(O)O)P(=O)(O)O)cc1
CHEMBL1836372,,CC1=Nc2ccc(Cl)cc2C(c2ccccc2)N1Cc1ccc(C)cc1
CHEMBL1724038,,COC(=O)CN1C(CN2CCOCC2)=Nc2ccc(Br)cc2C1c1ccccc1
CHEMBL1836385,,CC1=Nc2ccc(Cl)cc2C(c2ccccc2)N1CCNC(=O)C1CC1
CHEMBL566691,,CC(C)Nc1nc(C#N)nc(Nc2ccccc2)n1
CHEMBL1836370,,CC1=Nc2ccc(Cl)cc2C(c2ccccc2)N1Cc1cccc(C(F)(F)F)c1
CHEMBL478981,,COc1ccc2cc(C3=CN4CCC3CC4)ccc2c1
CHEMBL1340682,,CCCn1c(C)cc(C(=O)COC(=O)c2cccnc2O)c1C
